,Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location,Longitude,Latitude
100,100,2 Bed 2 Bath,1449.0,Unit 308,1007.0,Now,2.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
101,101,2 Bed 2 Bath,1449.0,Unit 317,1007.0,Mar 11,2.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
102,102,2 Bed 2 Bath,1319.0,Unit 1001,1007.0,Mar 26,2.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
103,103,3 Bed 2 Bath,1599.0,Unit 1202,1305.0,Now,3.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
104,104,3 Bed 2 Bath,1599.0,Unit 917,1305.0,Apr 12,3.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
105,105,3 Bed 2 Bath,1599.0,Unit 818,1305.0,Apr 30,3.0,2.0,Oaks at Normandy Apartments,https://www.apartments.com/oaks-at-normandy-apartments-jacksonville-fl/z8mr8ez/,"7777 Normandy Blvd, Jacksonville, FL 32221","(30.295249424524307, -81.77590789121044)",,3.0
106,106,The Cloverleaf,2238.0,Unit 1308,836.0,Now,1.0,1.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
107,107,The Fairway,1684.0,Unit 0418,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
108,108,The Fairway,1684.0,Unit 1515,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
109,109,The Fairway,1684.0,Unit 0807,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
110,110,The Fairway,1684.0,Unit 0620,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
111,111,The Warick,1724.0,Unit 1417,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
112,112,The Warick,1724.0,Unit 1509,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
113,113,The Warick,1724.0,Unit 1406,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
114,114,The Warick,1724.0,Unit 0502,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
115,115,The Highfield,1825.0,Unit 0914,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
116,116,The Highfield,1825.0,Unit 0922,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
117,117,The Highfield,1865.0,Unit 0309,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
118,118,The Kenilworth,1815.0,Unit 0312,1242.0,Mar 1,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)",,3.0
119,119,1x1a,1065.0,Unit 252,645.0,Apr 11,1.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
120,120,1x1L,1140.0,Unit 295,745.0,Apr 12,1.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
121,121,2x1,1135.0,Unit 312,996.0,Now,2.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
122,122,2x1,1320.0,Unit 354,996.0,May 13,2.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
123,123,2x2,1185.0,Unit 110,1024.0,Now,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
124,124,2x2,1510.0,Unit 235,1024.0,Mar 15,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
125,125,2x2,1510.0,Unit 304,1024.0,Apr 4,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)",,3.0
126,126,1x1 A 619 Sq. ft (Haven) Renovated,1389.0,Unit 5211,619.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
127,127,1x1 A 619 Sq. ft (Haven) Renovated,1449.0,Unit 5105,619.0,May 24,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
128,128,1x1 C 763 sq.ft (Oasis) Renovated,1429.0,Unit 4209,763.0,Feb 28,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
129,129,1x1 C 763 sq.ft (Oasis) Renovated,1427.0,Unit 4205,763.0,Mar 19,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
130,130,1x1 B 756 sq.ft (Element) Renovated,1433.0,Unit 2202,756.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
131,131,1x1 B 756 sq.ft (Element) Renovated,1443.0,Unit 8302,756.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
132,132,1x1 B 756 sq.ft (Element) Renovated,1461.0,Unit 3107,756.0,May 1,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
133,133,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7204,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
134,134,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7210,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
135,135,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7209,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
136,136,1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7304,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
137,137,1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7309,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
138,138,1x1 E 898 sq.ft (Zen) Renovated,1535.0,Unit 1304,898.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
139,139,1x1 E 898 sq.ft (Zen) Renovated,1540.0,Unit 1309,898.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
140,140,1x1 E 898 sq.ft (Zen) Renovated,1538.0,Unit 3309,898.0,Mar 10,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
141,141,2x2 B 1193 sq.ft (Retreat),2011.0,Unit 8303,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
142,142,2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 6206,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
143,143,2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 7106,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
144,144,2x2 B 1193 sq.ft (Retreat) Renovated,2132.0,Unit 5103,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
145,145,2x2 B 1193 sq.ft (Retreat) Renovated,2162.0,Unit 8106,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
146,146,2x2 B 1193 sq.ft (Retreat) Renovated,2103.0,Unit 5303,1193.0,Mar 22,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)",,3.0
147,147,Cypress,1410.0,Unit 218,527.0,Now,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
148,148,Cypress,1410.0,Unit 121,527.0,May 22,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
149,149,Crystal,1535.0,Unit 407,689.0,Mar 4,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
150,150,Crystal,1535.0,Unit 224,689.0,Mar 7,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
151,151,Crystal,1535.0,Unit 205,689.0,Mar 19,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
152,152,Crescent,1465.0,Unit 413,634.0,Mar 8,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
153,153,Crescent,1465.0,Unit 115,634.0,Mar 8,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
154,154,Crescent,1465.0,Unit 331,634.0,Apr 7,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
155,155,Stafford,1785.0,Unit 401,936.0,Mar 4,2.0,2.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
156,156,Valencia,1865.0,Unit 103,1020.0,Mar 14,2.0,2.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)",,3.0
157,157,The Pritchard,1203.0,Unit 0704,585.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
158,158,The Pritchard,1273.0,Unit 1404,585.0,Mar 18,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
159,159,The Pritchard,1213.0,Unit 0804,585.0,Apr 21,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
160,160,The Pritchard,1163.0,Unit 0304,585.0,May 1,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
161,161,The Pritchard,1293.0,Unit 1604,585.0,May 12,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
162,162,The Brady,1213.0,Unit 0306,620.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
163,163,The Brady,1313.0,Unit 1306,620.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
164,164,The Brady,1223.0,Unit 0406,620.0,Mar 7,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
165,165,The Brady,1253.0,Unit 0706,620.0,Apr 22,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
166,166,The Hart,1218.0,Unit 0605,640.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
167,167,The Mills,1415.0,Unit 0303,940.0,Now,1.0,2.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
168,168,The Duval,1639.0,Unit 0808,970.0,Mar 15,2.0,1.5,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
169,169,The Duval,1699.0,Unit 1408,970.0,May 7,2.0,1.5,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
170,170,The Lynch,1841.0,Unit 0901,1005.0,Apr 29,2.0,2.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)",,3.0
171,171,Lake studio,757.0,Unit 216,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
172,172,Lake studio,757.0,Unit 97,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
173,173,Lake studio,757.0,Unit 183,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
174,174,Lake studio,757.0,Unit 278,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
175,175,Lake studio,757.0,Unit 62,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
176,176,Lake studio,757.0,Unit 193,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
177,177,Lake studio,757.0,Unit 73,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
178,178,Lake studio,757.0,Unit 71,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
179,179,Lake studio,757.0,Unit 222,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
180,180,Lake studio,757.0,Unit 280,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
181,181,Willow small - 1 bed/1 bath,897.0,Unit 7,645.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
182,182,Willow small - 1 bed/1 bath,897.0,Unit 11,645.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)",,3.0
