Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address
The Warick,1724.0,Unit 1417,1018.0,Now,2.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Warick,1724.0,Unit 1509,1018.0,Now,2.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Warick,1724.0,Unit 1406,1018.0,Now,2.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Warick,1724.0,Unit 0502,1018.0,Now,2.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Highfield,1825.0,Unit 0914,1152.0,Now,3.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Highfield,1825.0,Unit 0922,1152.0,Now,3.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Highfield,1865.0,Unit 0309,1152.0,Now,3.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
The Kenilworth,1815.0,Unit 0312,1242.0,Mar 1,3.0,2 ,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216"
1x1a,1065.0,Unit 252,645.0,Apr 11,1.0,1 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
1x1L,1140.0,Unit 295,745.0,Apr 12,1.0,1 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
2x1,1135.0,Unit 312,996.0,Now,2.0,1 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
2x1,1320.0,Unit 354,996.0,May 13,2.0,1 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
2x2,1185.0,Unit 110,1024.0,Now,2.0,2 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
2x2,1510.0,Unit 235,1024.0,Mar 15,2.0,2 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
2x2,1510.0,Unit 304,1024.0,Apr 4,2.0,2 ,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277"
1x1 A 619 Sq. ft (Haven) Renovated,1389.0,Unit 5211,619.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 A 619 Sq. ft (Haven) Renovated,1449.0,Unit 5105,619.0,May 24,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 C 763 sq.ft (Oasis) Renovated,1429.0,Unit 4209,763.0,Feb 28,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 C 763 sq.ft (Oasis) Renovated,1427.0,Unit 4205,763.0,Mar 19,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 B 756 sq.ft (Element) Renovated,1433.0,Unit 2202,756.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 B 756 sq.ft (Element) Renovated,1443.0,Unit 8302,756.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 B 756 sq.ft (Element) Renovated,1461.0,Unit 3107,756.0,May 1,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7204,779.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7210,779.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7209,779.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7304,779.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7309,779.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 E 898 sq.ft (Zen) Renovated,1535.0,Unit 1304,898.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 E 898 sq.ft (Zen) Renovated,1540.0,Unit 1309,898.0,Now,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
1x1 E 898 sq.ft (Zen) Renovated,1538.0,Unit 3309,898.0,Mar 10,1.0,1 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat),2011.0,Unit 8303,1193.0,Now,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 6206,1193.0,Now,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 7106,1193.0,Now,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat) Renovated,2132.0,Unit 5103,1193.0,Now,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat) Renovated,2162.0,Unit 8106,1193.0,Now,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
2x2 B 1193 sq.ft (Retreat) Renovated,2103.0,Unit 5303,1193.0,Mar 22,2.0,2 ,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256"
Cypress,1410.0,Unit 218,527.0,Now,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Cypress,1410.0,Unit 121,527.0,May 22,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crystal,1535.0,Unit 407,689.0,Mar 4,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crystal,1535.0,Unit 224,689.0,Mar 7,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crystal,1535.0,Unit 205,689.0,Mar 19,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crescent,1465.0,Unit 413,634.0,Mar 8,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crescent,1465.0,Unit 115,634.0,Mar 8,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Crescent,1465.0,Unit 331,634.0,Apr 7,1.0,1 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Stafford,1785.0,Unit 401,936.0,Mar 4,2.0,2 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
Valencia,1865.0,Unit 103,1020.0,Mar 14,2.0,2 ,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216"
The Pritchard,1203.0,Unit 0704,585.0,Now,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Pritchard,1273.0,Unit 1404,585.0,Mar 18,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Pritchard,1213.0,Unit 0804,585.0,Apr 21,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Pritchard,1163.0,Unit 0304,585.0,May 1,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Pritchard,1293.0,Unit 1604,585.0,May 12,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Brady,1213.0,Unit 0306,620.0,Now,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Brady,1313.0,Unit 1306,620.0,Now,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Brady,1223.0,Unit 0406,620.0,Mar 7,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Brady,1253.0,Unit 0706,620.0,Apr 22,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Hart,1218.0,Unit 0605,640.0,Now,0.5,1 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Mills,1415.0,Unit 0303,940.0,Now,1.0,2 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Duval,1639.0,Unit 0808,970.0,Mar 15,2.0,1.5 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Duval,1699.0,Unit 1408,970.0,May 7,2.0,1.5 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
The Lynch,1841.0,Unit 0901,1005.0,Apr 29,2.0,2 ,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202"
Lake studio,757.0,Unit 216,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 97,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 183,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 278,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 62,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 193,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 73,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 71,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 222,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Lake studio,757.0,Unit 280,450.0,Now,0.5,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow small - 1 bed/1 bath,897.0,Unit 7,645.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow small - 1 bed/1 bath,897.0,Unit 11,645.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow small - 1 bed/1 bath,897.0,Unit 13,645.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow small - 1 bed/1 bath,897.0,Unit 16,645.0,May 12,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 322,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 324,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 341,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 315,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 314,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 308,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 338,750.0,Now,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 312,750.0,Apr 11,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 313,750.0,Apr 26,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Willow large  -1 bed/1 bath,945.0,Unit 307,750.0,May 26,1.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 7625,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 464,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 462,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 460,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 7627,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 7695,1050.0,Now,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
Oak Townhouse - 2 bed/1 bath,1099.0,Unit 7719,1050.0,May 12,2.0,1 ,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211"
S1,1502.0,Unit 1112,634.0,Now,0.5,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
S1,1602.0,Unit 1212,634.0,Now,0.5,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
S1,1652.0,Unit 1110,634.0,Mar 14,0.5,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
S2,1902.0,Unit 1511,632.0,Now,0.5,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1449.0,Unit 2135,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1699.0,Unit 2137,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1699.0,Unit 2237,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1699.0,Unit 2462,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1699.0,Unit 1409,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1949.0,Unit 1607,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1709.0,Unit 2263,676.0,Mar 7,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1699.0,Unit 2133,676.0,Mar 29,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1789.0,Unit 2435,676.0,Apr 12,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A2,1759.0,Unit 1507,676.0,Apr 23,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1509.0,Unit 2158,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1599.0,Unit 2349,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1599.0,Unit 2255,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1699.0,Unit 1317,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1759.0,Unit 1515,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1799.0,Unit 1120,676.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1849.0,Unit 1617,676.0,Mar 1,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A4,1759.0,Unit 1517,676.0,Mar 8,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A1,1658.0,Unit 2146,651.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
A3,1835.0,Unit 2232,761.0,Now,1.0,1 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
B1,2264.0,Unit 2347,932.0,Now,2.0,2 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
B1,2264.0,Unit 2157,932.0,Now,2.0,2 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
B1,2264.0,Unit 2247,932.0,Now,2.0,2 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
B1,2299.0,Unit 1608,932.0,Now,2.0,2 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
B1,2299.0,Unit 1314,932.0,Now,2.0,2 ,River House,https://www.apartments.com/river-house-jacksonville-fl/n77nzxm/,"1655 Prudential Dr, Jacksonville, FL 32207"
