,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location
107,The Fairway,1684.0,Unit 0418,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
108,The Fairway,1684.0,Unit 1515,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
109,The Fairway,1684.0,Unit 0807,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
110,The Fairway,1684.0,Unit 0620,1109.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
111,The Warick,1724.0,Unit 1417,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
112,The Warick,1724.0,Unit 1509,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
113,The Warick,1724.0,Unit 1406,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
114,The Warick,1724.0,Unit 0502,1018.0,Now,2.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
115,The Highfield,1825.0,Unit 0914,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
116,The Highfield,1825.0,Unit 0922,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
117,The Highfield,1865.0,Unit 0309,1152.0,Now,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
118,The Kenilworth,1815.0,Unit 0312,1242.0,Mar 1,3.0,2.0,Coventry Park Apartments,https://www.apartments.com/coventry-park-apartments-jacksonville-fl/0mmsgv2/,"6650 Corporate Center Pky, Jacksonville, FL 32216","(30.2564795, -81.5978659)"
119,1x1a,1065.0,Unit 252,645.0,Apr 11,1.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
120,1x1L,1140.0,Unit 295,745.0,Apr 12,1.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
121,2x1,1135.0,Unit 312,996.0,Now,2.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
122,2x1,1320.0,Unit 354,996.0,May 13,2.0,1.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
123,2x2,1185.0,Unit 110,1024.0,Now,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
124,2x2,1510.0,Unit 235,1024.0,Mar 15,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
125,2x2,1510.0,Unit 304,1024.0,Apr 4,2.0,2.0,Club at Charter Pointe,https://www.apartments.com/club-at-charter-pointe-jacksonville-fl/v579s1g/,"5501 University Club Blvd N, Jacksonville, FL 32277","(30.3796327, -81.604659)"
126,1x1 A 619 Sq. ft (Haven) Renovated,1389.0,Unit 5211,619.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
127,1x1 A 619 Sq. ft (Haven) Renovated,1449.0,Unit 5105,619.0,May 24,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
128,1x1 C 763 sq.ft (Oasis) Renovated,1429.0,Unit 4209,763.0,Feb 28,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
129,1x1 C 763 sq.ft (Oasis) Renovated,1427.0,Unit 4205,763.0,Mar 19,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
130,1x1 B 756 sq.ft (Element) Renovated,1433.0,Unit 2202,756.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
131,1x1 B 756 sq.ft (Element) Renovated,1443.0,Unit 8302,756.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
132,1x1 B 756 sq.ft (Element) Renovated,1461.0,Unit 3107,756.0,May 1,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
133,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7204,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
134,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7210,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
135,1x1 D 779 sq.ft (Escape) Renovated,1470.0,Unit 7209,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
136,1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7304,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
137,1x1 D 779 sq.ft (Escape) Renovated,1485.0,Unit 7309,779.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
138,1x1 E 898 sq.ft (Zen) Renovated,1535.0,Unit 1304,898.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
139,1x1 E 898 sq.ft (Zen) Renovated,1540.0,Unit 1309,898.0,Now,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
140,1x1 E 898 sq.ft (Zen) Renovated,1538.0,Unit 3309,898.0,Mar 10,1.0,1.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
141,2x2 B 1193 sq.ft (Retreat),2011.0,Unit 8303,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
142,2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 6206,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
143,2x2 B 1193 sq.ft (Retreat) Renovated,2102.0,Unit 7106,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
144,2x2 B 1193 sq.ft (Retreat) Renovated,2132.0,Unit 5103,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
145,2x2 B 1193 sq.ft (Retreat) Renovated,2162.0,Unit 8106,1193.0,Now,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
146,2x2 B 1193 sq.ft (Retreat) Renovated,2103.0,Unit 5303,1193.0,Mar 22,2.0,2.0,Terraces at Town Center,https://www.apartments.com/terraces-at-town-center-jacksonville-fl/ct980jf/,"5140 Gate Pky N, Jacksonville, FL 32256","(30.244111938686387, -81.534059122819)"
147,Cypress,1410.0,Unit 218,527.0,Now,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
148,Cypress,1410.0,Unit 121,527.0,May 22,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
149,Crystal,1535.0,Unit 407,689.0,Mar 4,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
150,Crystal,1535.0,Unit 224,689.0,Mar 7,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
151,Crystal,1535.0,Unit 205,689.0,Mar 19,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
152,Crescent,1465.0,Unit 413,634.0,Mar 8,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
153,Crescent,1465.0,Unit 115,634.0,Mar 8,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
154,Crescent,1465.0,Unit 331,634.0,Apr 7,1.0,1.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
155,Stafford,1785.0,Unit 401,936.0,Mar 4,2.0,2.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
156,Valencia,1865.0,Unit 103,1020.0,Mar 14,2.0,2.0,Lake Lofts at Deerwood,https://www.apartments.com/lake-lofts-at-deerwood-jacksonville-fl/m4x9b7j/,"4360 Deerwood Lake Pky, Jacksonville, FL 32216","(30.2670972, -81.5604021)"
157,The Pritchard,1203.0,Unit 0704,585.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
158,The Pritchard,1273.0,Unit 1404,585.0,Mar 18,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
159,The Pritchard,1213.0,Unit 0804,585.0,Apr 21,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
160,The Pritchard,1163.0,Unit 0304,585.0,May 1,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
161,The Pritchard,1293.0,Unit 1604,585.0,May 12,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
162,The Brady,1213.0,Unit 0306,620.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
163,The Brady,1313.0,Unit 1306,620.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
164,The Brady,1223.0,Unit 0406,620.0,Mar 7,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
165,The Brady,1253.0,Unit 0706,620.0,Apr 22,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
166,The Hart,1218.0,Unit 0605,640.0,Now,0.5,1.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
167,The Mills,1415.0,Unit 0303,940.0,Now,1.0,2.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
168,The Duval,1639.0,Unit 0808,970.0,Mar 15,2.0,1.5,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
169,The Duval,1699.0,Unit 1408,970.0,May 7,2.0,1.5,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
170,The Lynch,1841.0,Unit 0901,1005.0,Apr 29,2.0,2.0,11 East Forsyth Apartments,https://www.apartments.com/11-east-forsyth-apartments-jacksonville-fl/flx8d1v/,"11 E Forsyth St, Jacksonville, FL 32202","(30.3274264, -81.6573139)"
171,Lake studio,757.0,Unit 216,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
172,Lake studio,757.0,Unit 97,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
173,Lake studio,757.0,Unit 183,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
174,Lake studio,757.0,Unit 278,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
175,Lake studio,757.0,Unit 62,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
176,Lake studio,757.0,Unit 193,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
177,Lake studio,757.0,Unit 73,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
178,Lake studio,757.0,Unit 71,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
179,Lake studio,757.0,Unit 222,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
180,Lake studio,757.0,Unit 280,450.0,Now,0.5,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
181,Willow small - 1 bed/1 bath,897.0,Unit 7,645.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
182,Willow small - 1 bed/1 bath,897.0,Unit 11,645.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
183,Willow small - 1 bed/1 bath,897.0,Unit 13,645.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
184,Willow small - 1 bed/1 bath,897.0,Unit 16,645.0,May 12,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
185,Willow large  -1 bed/1 bath,945.0,Unit 322,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
186,Willow large  -1 bed/1 bath,945.0,Unit 324,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
187,Willow large  -1 bed/1 bath,945.0,Unit 341,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
188,Willow large  -1 bed/1 bath,945.0,Unit 315,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
189,Willow large  -1 bed/1 bath,945.0,Unit 314,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
190,Willow large  -1 bed/1 bath,945.0,Unit 308,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
191,Willow large  -1 bed/1 bath,945.0,Unit 338,750.0,Now,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
192,Willow large  -1 bed/1 bath,945.0,Unit 312,750.0,Apr 11,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
193,Willow large  -1 bed/1 bath,945.0,Unit 313,750.0,Apr 26,1.0,1.0,Golden Shores of Jacksonville,https://www.apartments.com/golden-shores-of-jacksonville-jacksonville-fl/t3pktn8/,"7703 Hare Ave, Jacksonville, FL 32211","(30.319997197224076, -81.5775404579613)"
